,Week,Name1,Score1,Name2,Score2,Type
528,9,Team TP,134.72,Team BD,118.84,Regular
529,9,Team DH,65.78,Team JN,92.6,Regular
530,9,Team Caleb,89.52,Team WN,144.2,Regular
531,10,Team GM,113.42,Team WR,170.42,Regular
532,10,Team BL,98.26,Team TP,104.38,Regular
533,10,Team RW,94.78,Team DH,97.42,Regular
534,10,Team BD,126.02,Team Caleb,88.78,Regular
535,10,Team JN,104.62,Team WN,101.84,Regular
536,11,Team WR,124.8,Team TP,72.64,Regular
537,11,Team DH,139.66,Team GM,97.38,Regular
538,11,Team Caleb,94.46,Team BL,108.2,Regular
539,11,Team WN,96.64,Team RW,106.7,Regular
540,11,Team JN,116.64,Team BD,98.4,Regular
541,12,Team DH,108.98,Team WR,122.12,Regular
542,12,Team TP,102.5,Team Caleb,112.64,Regular
543,12,Team GM,118.62,Team WN,116.16,Regular
544,12,Team BL,140.5,Team JN,110.28,Regular
545,12,Team RW,118.66,Team BD,105.98,Regular
546,13,Team DH,100.82,Team BL,101.52,Regular
547,13,Team JN,145.72,Team RW,78.78,Regular
548,13,Team GM,118.8,Team WR,108.6,Regular
549,13,Team WN,120.96,Team TP,151.38,Regular
550,13,Team BD,125.06,Team Caleb,124.76,Regular
551,14,,,Team JN,86.82,Playoff
552,14,Team BD,118.72,Team WR,108.3,Playoff
553,14,Team DH,100.84,Team GM,115.64,Playoff
554,14,,,Team BL,111.58,Playoff
555,14,Team Caleb,96.64,Team WN,69.84,Playoff
556,14,Team RW,128.32,Team TP,124.06,Playoff
557,15,Team BD,152.98,Team JN,72.24,Playoff
558,15,Team GM,110.2,Team BL,122.12,Playoff
559,15,Team DH,77.14,Team WR,70.36,Playoff
560,15,Team RW,122.26,Team Caleb,92.86,Playoff
561,15,Team TP,119.52,Team WN,97.36,Playoff
562,16,Team BD,102.8,Team BL,128.04,Playoff
563,16,Team GM,100.5,Team JN,93.7,Playoff
564,16,Team DH,98.78,Team WR,108.02,Playoff
565,16,Team RW,124.48,Team TP,120.8,Playoff
566,16,Team Caleb,122.82,Team WN,101.24,Playoff
567,1,Team WR,95.32,Team GM,133.84,Regular
568,1,Team TP,99.76,Team BL,86.8,Regular
569,1,Team DH,82.16,Team RW,65.44,Regular
570,1,Team Caleb,78.68,Team BD,104.56,Regular
571,1,Team WN,69.64,Team JN,123.64,Regular
572,2,Team TP,148.76,Team WR,138.86,Regular
573,2,Team GM,108.0,Team DH,110.98,Regular
574,2,Team BL,102.42,Team Caleb,99.48,Regular
575,2,Team RW,84.76,Team WN,85.04,Regular
576,2,Team BD,89.4,Team JN,95.24,Regular
577,3,Team WR,124.52,Team DH,124.98,Regular
578,3,Team Caleb,128.06,Team TP,101.48,Regular
579,3,Team WN,149.96,Team GM,139.18,Regular
580,3,Team JN,101.96,Team BL,67.68,Regular
581,3,Team BD,106.8,Team RW,93.92,Regular
582,4,Team Caleb,142.7,Team WR,83.28,Regular
583,4,Team DH,137.24,Team WN,81.38,Regular
584,4,Team TP,63.64,Team JN,131.9,Regular
585,4,Team GM,104.82,Team BD,113.88,Regular
586,4,Team BL,150.06,Team RW,94.8,Regular
587,5,Team WR,103.92,Team WN,69.24,Regular
588,5,Team JN,99.48,Team Caleb,97.22,Regular
589,5,Team BD,111.48,Team DH,102.84,Regular
590,5,Team RW,176.06,Team TP,56.76,Regular
591,5,Team BL,116.32,Team GM,163.34,Regular
592,6,Team JN,78.22,Team WR,102.58,Regular
593,6,Team WN,121.34,Team BD,119.78,Regular
594,6,Team Caleb,112.4,Team RW,78.56,Regular
595,6,Team DH,96.62,Team BL,113.6,Regular
596,6,Team TP,97.24,Team GM,101.54,Regular
597,7,Team WR,66.34,Team BD,95.96,Regular
598,7,Team RW,98.4,Team JN,99.86,Regular
599,7,Team BL,129.06,Team WN,113.96,Regular
600,7,Team GM,148.26,Team Caleb,92.46,Regular
601,7,Team TP,103.8,Team DH,106.88,Regular
602,8,Team RW,119.46,Team WR,119.56,Regular
603,8,Team BD,107.22,Team BL,108.46,Regular
604,8,Team JN,96.68,Team GM,120.2,Regular
605,8,Team WN,124.5,Team TP,114.76,Regular
606,8,Team Caleb,126.02,Team DH,84.98,Regular
607,9,Team WR,92.12,Team BL,90.48,Regular
608,9,Team GM,49.5,Team RW,115.22,Regular
609,9,Team TP,134.72,Team BD,118.84,Regular
610,9,Team DH,65.78,Team JN,92.6,Regular
611,9,Team Caleb,89.52,Team WN,144.2,Regular
612,10,Team GM,113.42,Team WR,170.42,Regular
613,10,Team BL,98.26,Team TP,104.38,Regular
614,10,Team RW,94.78,Team DH,97.42,Regular
615,10,Team BD,126.02,Team Caleb,88.78,Regular
616,10,Team JN,104.62,Team WN,101.84,Regular
617,11,Team WR,124.8,Team TP,72.64,Regular
618,11,Team DH,139.66,Team GM,97.38,Regular
619,11,Team Caleb,94.46,Team BL,108.2,Regular
620,11,Team WN,96.64,Team RW,106.7,Regular
621,11,Team JN,116.64,Team BD,98.4,Regular
622,12,Team DH,108.98,Team WR,122.12,Regular
623,12,Team TP,102.5,Team Caleb,112.64,Regular
624,12,Team GM,118.62,Team WN,116.16,Regular
625,12,Team BL,140.5,Team JN,110.28,Regular
626,12,Team RW,118.66,Team BD,105.98,Regular
627,13,Team DH,100.82,Team BL,101.52,Regular
628,13,Team JN,145.72,Team RW,78.78,Regular
629,13,Team GM,118.8,Team WR,108.6,Regular
630,13,Team WN,120.96,Team TP,151.38,Regular
631,13,Team BD,125.06,Team Caleb,124.76,Regular
632,14,,,Team JN,86.82,Playoff
633,14,Team BD,118.72,Team WR,108.3,Playoff
634,14,Team DH,100.84,Team GM,115.64,Playoff
635,14,,,Team BL,111.58,Playoff
636,14,Team Caleb,96.64,Team WN,69.84,Playoff
637,14,Team RW,128.32,Team TP,124.06,Playoff
638,15,Team BD,152.98,Team JN,72.24,Playoff
639,15,Team GM,110.2,Team BL,122.12,Playoff
640,15,Team DH,77.14,Team WR,70.36,Playoff
641,15,Team RW,122.26,Team Caleb,92.86,Playoff
642,15,Team TP,119.52,Team WN,97.36,Playoff
643,16,Team BD,102.8,Team BL,128.04,Playoff
644,16,Team GM,100.5,Team JN,93.7,Playoff
645,16,Team DH,98.78,Team WR,108.02,Playoff
646,16,Team RW,124.48,Team TP,120.8,Playoff
647,16,Team Caleb,122.82,Team WN,101.24,Playoff
648,1,Team WR,95.32,Team GM,133.84,Regular
649,1,Team TP,99.76,Team BL,86.8,Regular
650,1,Team DH,82.16,Team RW,65.44,Regular
651,1,Team Caleb,78.68,Team BD,104.56,Regular
652,1,Team WN,69.64,Team JN,123.64,Regular
653,2,Team TP,148.76,Team WR,138.86,Regular
654,2,Team GM,108.0,Team DH,110.98,Regular
655,2,Team BL,102.42,Team Caleb,99.48,Regular
656,2,Team RW,84.76,Team WN,85.04,Regular
657,2,Team BD,89.4,Team JN,95.24,Regular
658,3,Team WR,124.52,Team DH,124.98,Regular
659,3,Team Caleb,128.06,Team TP,101.48,Regular
660,3,Team WN,149.96,Team GM,139.18,Regular
661,3,Team JN,101.96,Team BL,67.68,Regular
662,3,Team BD,106.8,Team RW,93.92,Regular
663,4,Team Caleb,142.7,Team WR,83.28,Regular
664,4,Team DH,137.24,Team WN,81.38,Regular
665,4,Team TP,63.64,Team JN,131.9,Regular
666,4,Team GM,104.82,Team BD,113.88,Regular
667,4,Team BL,150.06,Team RW,94.8,Regular
668,5,Team WR,103.92,Team WN,69.24,Regular
669,5,Team JN,99.48,Team Caleb,97.22,Regular
670,5,Team BD,111.48,Team DH,102.84,Regular
671,5,Team RW,176.06,Team TP,56.76,Regular
672,5,Team BL,116.32,Team GM,163.34,Regular
673,6,Team JN,78.22,Team WR,102.58,Regular
674,6,Team WN,121.34,Team BD,119.78,Regular
675,6,Team Caleb,112.4,Team RW,78.56,Regular
676,6,Team DH,96.62,Team BL,113.6,Regular
677,6,Team TP,97.24,Team GM,101.54,Regular
678,7,Team WR,66.34,Team BD,95.96,Regular
679,7,Team RW,98.4,Team JN,99.86,Regular
680,7,Team BL,129.06,Team WN,113.96,Regular
681,7,Team GM,148.26,Team Caleb,92.46,Regular
682,7,Team TP,103.8,Team DH,106.88,Regular
683,8,Team RW,119.46,Team WR,119.56,Regular
684,8,Team BD,107.22,Team BL,108.46,Regular
685,8,Team JN,96.68,Team GM,120.2,Regular
686,8,Team WN,124.5,Team TP,114.76,Regular
687,8,Team Caleb,126.02,Team DH,84.98,Regular
688,9,Team WR,92.12,Team BL,90.48,Regular
689,9,Team GM,49.5,Team RW,115.22,Regular
690,9,Team TP,134.72,Team BD,118.84,Regular
691,9,Team DH,65.78,Team JN,92.6,Regular
692,9,Team Caleb,89.52,Team WN,144.2,Regular
693,10,Team GM,113.42,Team WR,170.42,Regular
694,10,Team BL,98.26,Team TP,104.38,Regular
695,10,Team RW,94.78,Team DH,97.42,Regular
696,10,Team BD,126.02,Team Caleb,88.78,Regular
697,10,Team JN,104.62,Team WN,101.84,Regular
698,11,Team WR,124.8,Team TP,72.64,Regular
699,11,Team DH,139.66,Team GM,97.38,Regular
700,11,Team Caleb,94.46,Team BL,108.2,Regular
701,11,Team WN,96.64,Team RW,106.7,Regular
702,11,Team JN,116.64,Team BD,98.4,Regular
703,12,Team DH,108.98,Team WR,122.12,Regular
704,12,Team TP,102.5,Team Caleb,112.64,Regular
705,12,Team GM,118.62,Team WN,116.16,Regular
706,12,Team BL,140.5,Team JN,110.28,Regular
707,12,Team RW,118.66,Team BD,105.98,Regular
708,13,Team DH,100.82,Team BL,101.52,Regular
709,13,Team JN,145.72,Team RW,78.78,Regular
710,13,Team GM,118.8,Team WR,108.6,Regular
711,13,Team WN,120.96,Team TP,151.38,Regular
712,13,Team BD,125.06,Team Caleb,124.76,Regular
713,14,,,Team JN,86.82,Playoff
714,14,Team BD,118.72,Team WR,108.3,Playoff
715,14,Team DH,100.84,Team GM,115.64,Playoff
716,14,,,Team BL,111.58,Playoff
717,14,Team Caleb,96.64,Team WN,69.84,Playoff
718,14,Team RW,128.32,Team TP,124.06,Playoff
719,15,Team BD,152.98,Team JN,72.24,Playoff
720,15,Team GM,110.2,Team BL,122.12,Playoff
721,15,Team DH,77.14,Team WR,70.36,Playoff
722,15,Team RW,122.26,Team Caleb,92.86,Playoff
723,15,Team TP,119.52,Team WN,97.36,Playoff
724,16,Team BD,102.8,Team BL,128.04,Playoff
725,16,Team GM,100.5,Team JN,93.7,Playoff
726,16,Team DH,98.78,Team WR,108.02,Playoff
727,16,Team RW,124.48,Team TP,120.8,Playoff
728,16,Team Caleb,122.82,Team WN,101.24,Playoff
729,1,Team WR,95.32,Team GM,133.84,Regular
730,1,Team TP,99.76,Team BL,86.8,Regular
731,1,Team DH,82.16,Team RW,65.44,Regular
732,1,Team Caleb,78.68,Team BD,104.56,Regular
733,1,Team WN,69.64,Team JN,123.64,Regular
734,2,Team TP,148.76,Team WR,138.86,Regular
735,2,Team GM,108.0,Team DH,110.98,Regular
736,2,Team BL,102.42,Team Caleb,99.48,Regular
737,2,Team RW,84.76,Team WN,85.04,Regular
738,2,Team BD,89.4,Team JN,95.24,Regular
739,3,Team WR,124.52,Team DH,124.98,Regular
740,3,Team Caleb,128.06,Team TP,101.48,Regular
741,3,Team WN,149.96,Team GM,139.18,Regular
742,3,Team JN,101.96,Team BL,67.68,Regular
743,3,Team BD,106.8,Team RW,93.92,Regular
744,4,Team Caleb,142.7,Team WR,83.28,Regular
745,4,Team DH,137.24,Team WN,81.38,Regular
746,4,Team TP,63.64,Team JN,131.9,Regular
747,4,Team GM,104.82,Team BD,113.88,Regular
748,4,Team BL,150.06,Team RW,94.8,Regular
749,5,Team WR,103.92,Team WN,69.24,Regular
750,5,Team JN,99.48,Team Caleb,97.22,Regular
751,5,Team BD,111.48,Team DH,102.84,Regular
752,5,Team RW,176.06,Team TP,56.76,Regular
753,5,Team BL,116.32,Team GM,163.34,Regular
754,6,Team JN,78.22,Team WR,102.58,Regular
755,6,Team WN,121.34,Team BD,119.78,Regular
756,6,Team Caleb,112.4,Team RW,78.56,Regular
757,6,Team DH,96.62,Team BL,113.6,Regular
758,6,Team TP,97.24,Team GM,101.54,Regular
759,7,Team WR,66.34,Team BD,95.96,Regular
760,7,Team RW,98.4,Team JN,99.86,Regular
761,7,Team BL,129.06,Team WN,113.96,Regular
762,7,Team GM,148.26,Team Caleb,92.46,Regular
763,7,Team TP,103.8,Team DH,106.88,Regular
764,8,Team RW,119.46,Team WR,119.56,Regular
765,8,Team BD,107.22,Team BL,108.46,Regular
766,8,Team JN,96.68,Team GM,120.2,Regular
767,8,Team WN,124.5,Team TP,114.76,Regular
768,8,Team Caleb,126.02,Team DH,84.98,Regular
769,9,Team WR,92.12,Team BL,90.48,Regular
770,9,Team GM,49.5,Team RW,115.22,Regular
771,9,Team TP,134.72,Team BD,118.84,Regular
772,9,Team DH,65.78,Team JN,92.6,Regular
773,9,Team Caleb,89.52,Team WN,144.2,Regular
774,10,Team GM,113.42,Team WR,170.42,Regular
775,10,Team BL,98.26,Team TP,104.38,Regular
776,10,Team RW,94.78,Team DH,97.42,Regular
777,10,Team BD,126.02,Team Caleb,88.78,Regular
778,10,Team JN,104.62,Team WN,101.84,Regular
779,11,Team WR,124.8,Team TP,72.64,Regular
780,11,Team DH,139.66,Team GM,97.38,Regular
781,11,Team Caleb,94.46,Team BL,108.2,Regular
782,11,Team WN,96.64,Team RW,106.7,Regular
783,11,Team JN,116.64,Team BD,98.4,Regular
784,12,Team DH,108.98,Team WR,122.12,Regular
785,12,Team TP,102.5,Team Caleb,112.64,Regular
786,12,Team GM,118.62,Team WN,116.16,Regular
787,12,Team BL,140.5,Team JN,110.28,Regular
788,12,Team RW,118.66,Team BD,105.98,Regular
789,13,Team DH,100.82,Team BL,101.52,Regular
790,13,Team JN,145.72,Team RW,78.78,Regular
791,13,Team GM,118.8,Team WR,108.6,Regular
792,13,Team WN,120.96,Team TP,151.38,Regular
793,13,Team BD,125.06,Team Caleb,124.76,Regular
794,14,,,Team JN,86.82,Playoff
795,14,Team BD,118.72,Team WR,108.3,Playoff
796,14,Team DH,100.84,Team GM,115.64,Playoff
797,14,,,Team BL,111.58,Playoff
798,14,Team Caleb,96.64,Team WN,69.84,Playoff
799,14,Team RW,128.32,Team TP,124.06,Playoff
800,15,Team BD,152.98,Team JN,72.24,Playoff
801,15,Team GM,110.2,Team BL,122.12,Playoff
802,15,Team DH,77.14,Team WR,70.36,Playoff
803,15,Team RW,122.26,Team Caleb,92.86,Playoff
804,15,Team TP,119.52,Team WN,97.36,Playoff
805,16,Team BD,102.8,Team BL,128.04,Playoff
806,16,Team GM,100.5,Team JN,93.7,Playoff
807,16,Team DH,98.78,Team WR,108.02,Playoff
808,16,Team RW,124.48,Team TP,120.8,Playoff
809,16,Team Caleb,122.82,Team WN,101.24,Playoff
810,1,Team WR,95.32,Team GM,133.84,Regular
811,1,Team TP,99.76,Team BL,86.8,Regular
812,1,Team DH,82.16,Team RW,65.44,Regular
813,1,Team Caleb,78.68,Team BD,104.56,Regular
814,1,Team WN,69.64,Team JN,123.64,Regular
815,2,Team TP,148.76,Team WR,138.86,Regular
816,2,Team GM,108.0,Team DH,110.98,Regular
817,2,Team BL,102.42,Team Caleb,99.48,Regular
818,2,Team RW,84.76,Team WN,85.04,Regular
819,2,Team BD,89.4,Team JN,95.24,Regular
820,3,Team WR,124.52,Team DH,124.98,Regular
821,3,Team Caleb,128.06,Team TP,101.48,Regular
822,3,Team WN,149.96,Team GM,139.18,Regular
823,3,Team JN,101.96,Team BL,67.68,Regular
824,3,Team BD,106.8,Team RW,93.92,Regular
825,4,Team Caleb,142.7,Team WR,83.28,Regular
826,4,Team DH,137.24,Team WN,81.38,Regular
827,4,Team TP,63.64,Team JN,131.9,Regular
828,4,Team GM,104.82,Team BD,113.88,Regular
829,4,Team BL,150.06,Team RW,94.8,Regular
830,5,Team WR,103.92,Team WN,69.24,Regular
831,5,Team JN,99.48,Team Caleb,97.22,Regular
832,5,Team BD,111.48,Team DH,102.84,Regular
833,5,Team RW,176.06,Team TP,56.76,Regular
834,5,Team BL,116.32,Team GM,163.34,Regular
835,6,Team JN,78.22,Team WR,102.58,Regular
836,6,Team WN,121.34,Team BD,119.78,Regular
837,6,Team Caleb,112.4,Team RW,78.56,Regular
838,6,Team DH,96.62,Team BL,113.6,Regular
839,6,Team TP,97.24,Team GM,101.54,Regular
840,7,Team WR,66.34,Team BD,95.96,Regular
841,7,Team RW,98.4,Team JN,99.86,Regular
842,7,Team BL,129.06,Team WN,113.96,Regular
843,7,Team GM,148.26,Team Caleb,92.46,Regular
844,7,Team TP,103.8,Team DH,106.88,Regular
845,8,Team RW,119.46,Team WR,119.56,Regular
846,8,Team BD,107.22,Team BL,108.46,Regular
847,8,Team JN,96.68,Team GM,120.2,Regular
848,8,Team WN,124.5,Team TP,114.76,Regular
849,8,Team Caleb,126.02,Team DH,84.98,Regular
850,9,Team WR,92.12,Team BL,90.48,Regular
851,9,Team GM,49.5,Team RW,115.22,Regular
852,9,Team TP,134.72,Team BD,118.84,Regular
853,9,Team DH,65.78,Team JN,92.6,Regular
854,9,Team Caleb,89.52,Team WN,144.2,Regular
855,10,Team GM,113.42,Team WR,170.42,Regular
856,10,Team BL,98.26,Team TP,104.38,Regular
857,10,Team RW,94.78,Team DH,97.42,Regular
858,10,Team BD,126.02,Team Caleb,88.78,Regular
859,10,Team JN,104.62,Team WN,101.84,Regular
860,11,Team WR,124.8,Team TP,72.64,Regular
861,11,Team DH,139.66,Team GM,97.38,Regular
862,11,Team Caleb,94.46,Team BL,108.2,Regular
863,11,Team WN,96.64,Team RW,106.7,Regular
864,11,Team JN,116.64,Team BD,98.4,Regular
865,12,Team DH,108.98,Team WR,122.12,Regular
866,12,Team TP,102.5,Team Caleb,112.64,Regular
867,12,Team GM,118.62,Team WN,116.16,Regular
868,12,Team BL,140.5,Team JN,110.28,Regular
869,12,Team RW,118.66,Team BD,105.98,Regular
870,13,Team DH,100.82,Team BL,101.52,Regular
871,13,Team JN,145.72,Team RW,78.78,Regular
872,13,Team GM,118.8,Team WR,108.6,Regular
873,13,Team WN,120.96,Team TP,151.38,Regular
874,13,Team BD,125.06,Team Caleb,124.76,Regular
875,14,,,Team JN,86.82,Playoff
876,14,Team BD,118.72,Team WR,108.3,Playoff
877,14,Team DH,100.84,Team GM,115.64,Playoff
878,14,,,Team BL,111.58,Playoff
879,14,Team Caleb,96.64,Team WN,69.84,Playoff
880,14,Team RW,128.32,Team TP,124.06,Playoff
881,15,Team BD,152.98,Team JN,72.24,Playoff
882,15,Team GM,110.2,Team BL,122.12,Playoff
883,15,Team DH,77.14,Team WR,70.36,Playoff
884,15,Team RW,122.26,Team Caleb,92.86,Playoff
885,15,Team TP,119.52,Team WN,97.36,Playoff
886,16,Team BD,102.8,Team BL,128.04,Playoff
887,16,Team GM,100.5,Team JN,93.7,Playoff
888,16,Team DH,98.78,Team WR,108.02,Playoff
889,16,Team RW,124.48,Team TP,120.8,Playoff
890,16,Team Caleb,122.82,Team WN,101.24,Playoff
891,1,Team WR,95.32,Team GM,133.84,Regular
892,1,Team TP,99.76,Team BL,86.8,Regular
893,1,Team DH,82.16,Team RW,65.44,Regular
894,1,Team Caleb,78.68,Team BD,104.56,Regular
895,1,Team WN,69.64,Team JN,123.64,Regular
896,2,Team TP,148.76,Team WR,138.86,Regular
897,2,Team GM,108.0,Team DH,110.98,Regular
898,2,Team BL,102.42,Team Caleb,99.48,Regular
899,2,Team RW,84.76,Team WN,85.04,Regular
900,2,Team BD,89.4,Team JN,95.24,Regular
901,3,Team WR,124.52,Team DH,124.98,Regular
902,3,Team Caleb,128.06,Team TP,101.48,Regular
903,3,Team WN,149.96,Team GM,139.18,Regular
904,3,Team JN,101.96,Team BL,67.68,Regular
905,3,Team BD,106.8,Team RW,93.92,Regular
906,4,Team Caleb,142.7,Team WR,83.28,Regular
907,4,Team DH,137.24,Team WN,81.38,Regular
908,4,Team TP,63.64,Team JN,131.9,Regular
909,4,Team GM,104.82,Team BD,113.88,Regular
910,4,Team BL,150.06,Team RW,94.8,Regular
911,5,Team WR,103.92,Team WN,69.24,Regular
912,5,Team JN,99.48,Team Caleb,97.22,Regular
913,5,Team BD,111.48,Team DH,102.84,Regular
914,5,Team RW,176.06,Team TP,56.76,Regular
915,5,Team BL,116.32,Team GM,163.34,Regular
916,6,Team JN,78.22,Team WR,102.58,Regular
917,6,Team WN,121.34,Team BD,119.78,Regular
918,6,Team Caleb,112.4,Team RW,78.56,Regular
919,6,Team DH,96.62,Team BL,113.6,Regular
920,6,Team TP,97.24,Team GM,101.54,Regular
921,7,Team WR,66.34,Team BD,95.96,Regular
922,7,Team RW,98.4,Team JN,99.86,Regular
923,7,Team BL,129.06,Team WN,113.96,Regular
924,7,Team GM,148.26,Team Caleb,92.46,Regular
925,7,Team TP,103.8,Team DH,106.88,Regular
926,8,Team RW,119.46,Team WR,119.56,Regular
927,8,Team BD,107.22,Team BL,108.46,Regular
928,8,Team JN,96.68,Team GM,120.2,Regular
929,8,Team WN,124.5,Team TP,114.76,Regular
930,8,Team Caleb,126.02,Team DH,84.98,Regular
931,9,Team WR,92.12,Team BL,90.48,Regular
932,9,Team GM,49.5,Team RW,115.22,Regular
933,9,Team TP,134.72,Team BD,118.84,Regular
934,9,Team DH,65.78,Team JN,92.6,Regular
935,9,Team Caleb,89.52,Team WN,144.2,Regular
936,10,Team GM,113.42,Team WR,170.42,Regular
937,10,Team BL,98.26,Team TP,104.38,Regular
938,10,Team RW,94.78,Team DH,97.42,Regular
939,10,Team BD,126.02,Team Caleb,88.78,Regular
940,10,Team JN,104.62,Team WN,101.84,Regular
941,11,Team WR,124.8,Team TP,72.64,Regular
942,11,Team DH,139.66,Team GM,97.38,Regular
943,11,Team Caleb,94.46,Team BL,108.2,Regular
944,11,Team WN,96.64,Team RW,106.7,Regular
945,11,Team JN,116.64,Team BD,98.4,Regular
946,12,Team DH,108.98,Team WR,122.12,Regular
947,12,Team TP,102.5,Team Caleb,112.64,Regular
948,12,Team GM,118.62,Team WN,116.16,Regular
949,12,Team BL,140.5,Team JN,110.28,Regular
950,12,Team RW,118.66,Team BD,105.98,Regular
951,13,Team DH,100.82,Team BL,101.52,Regular
952,13,Team JN,145.72,Team RW,78.78,Regular
953,13,Team GM,118.8,Team WR,108.6,Regular
954,13,Team WN,120.96,Team TP,151.38,Regular
955,13,Team BD,125.06,Team Caleb,124.76,Regular
956,14,,,Team JN,86.82,Playoff
957,14,Team BD,118.72,Team WR,108.3,Playoff
958,14,Team DH,100.84,Team GM,115.64,Playoff
959,14,,,Team BL,111.58,Playoff
960,14,Team Caleb,96.64,Team WN,69.84,Playoff
961,14,Team RW,128.32,Team TP,124.06,Playoff
962,15,Team BD,152.98,Team JN,72.24,Playoff
963,15,Team GM,110.2,Team BL,122.12,Playoff
964,15,Team DH,77.14,Team WR,70.36,Playoff
965,15,Team RW,122.26,Team Caleb,92.86,Playoff
966,15,Team TP,119.52,Team WN,97.36,Playoff
967,16,Team BD,102.8,Team BL,128.04,Playoff
968,16,Team GM,100.5,Team JN,93.7,Playoff
969,16,Team DH,98.78,Team WR,108.02,Playoff
970,16,Team RW,124.48,Team TP,120.8,Playoff
971,16,Team Caleb,122.82,Team WN,101.24,Playoff
972,1,Team WR,95.32,Team GM,133.84,Regular
973,1,Team TP,99.76,Team BL,86.8,Regular
974,1,Team DH,82.16,Team RW,65.44,Regular
975,1,Team Caleb,78.68,Team BD,104.56,Regular
976,1,Team WN,69.64,Team JN,123.64,Regular
977,2,Team TP,148.76,Team WR,138.86,Regular
978,2,Team GM,108.0,Team DH,110.98,Regular
979,2,Team BL,102.42,Team Caleb,99.48,Regular
980,2,Team RW,84.76,Team WN,85.04,Regular
981,2,Team BD,89.4,Team JN,95.24,Regular
982,3,Team WR,124.52,Team DH,124.98,Regular
983,3,Team Caleb,128.06,Team TP,101.48,Regular
984,3,Team WN,149.96,Team GM,139.18,Regular
985,3,Team JN,101.96,Team BL,67.68,Regular
986,3,Team BD,106.8,Team RW,93.92,Regular
987,4,Team Caleb,142.7,Team WR,83.28,Regular
988,4,Team DH,137.24,Team WN,81.38,Regular
989,4,Team TP,63.64,Team JN,131.9,Regular
990,4,Team GM,104.82,Team BD,113.88,Regular
991,4,Team BL,150.06,Team RW,94.8,Regular
992,5,Team WR,103.92,Team WN,69.24,Regular
993,5,Team JN,99.48,Team Caleb,97.22,Regular
994,5,Team BD,111.48,Team DH,102.84,Regular
995,5,Team RW,176.06,Team TP,56.76,Regular
996,5,Team BL,116.32,Team GM,163.34,Regular
997,6,Team JN,78.22,Team WR,102.58,Regular
998,6,Team WN,121.34,Team BD,119.78,Regular
999,6,Team Caleb,112.4,Team RW,78.56,Regular
1000,6,Team DH,96.62,Team BL,113.6,Regular
1001,6,Team TP,97.24,Team GM,101.54,Regular
1002,7,Team WR,66.34,Team BD,95.96,Regular
1003,7,Team RW,98.4,Team JN,99.86,Regular
1004,7,Team BL,129.06,Team WN,113.96,Regular
1005,7,Team GM,148.26,Team Caleb,92.46,Regular
1006,7,Team TP,103.8,Team DH,106.88,Regular
1007,8,Team RW,119.46,Team WR,119.56,Regular
1008,8,Team BD,107.22,Team BL,108.46,Regular
1009,8,Team JN,96.68,Team GM,120.2,Regular
1010,8,Team WN,124.5,Team TP,114.76,Regular
1011,8,Team Caleb,126.02,Team DH,84.98,Regular
1012,9,Team WR,92.12,Team BL,90.48,Regular
1013,9,Team GM,49.5,Team RW,115.22,Regular
1014,9,Team TP,134.72,Team BD,118.84,Regular
1015,9,Team DH,65.78,Team JN,92.6,Regular
1016,9,Team Caleb,89.52,Team WN,144.2,Regular
1017,10,Team GM,113.42,Team WR,170.42,Regular
1018,10,Team BL,98.26,Team TP,104.38,Regular
1019,10,Team RW,94.78,Team DH,97.42,Regular
1020,10,Team BD,126.02,Team Caleb,88.78,Regular
1021,10,Team JN,104.62,Team WN,101.84,Regular
1022,11,Team WR,124.8,Team TP,72.64,Regular
1023,11,Team DH,139.66,Team GM,97.38,Regular
1024,11,Team Caleb,94.46,Team BL,108.2,Regular
1025,11,Team WN,96.64,Team RW,106.7,Regular
1026,11,Team JN,116.64,Team BD,98.4,Regular
1027,12,Team DH,108.98,Team WR,122.12,Regular
1028,12,Team TP,102.5,Team Caleb,112.64,Regular
1029,12,Team GM,118.62,Team WN,116.16,Regular
1030,12,Team BL,140.5,Team JN,110.28,Regular
1031,12,Team RW,118.66,Team BD,105.98,Regular
1032,13,Team DH,100.82,Team BL,101.52,Regular
1033,13,Team JN,145.72,Team RW,78.78,Regular
1034,13,Team GM,118.8,Team WR,108.6,Regular
1035,13,Team WN,120.96,Team TP,151.38,Regular
1036,13,Team BD,125.06,Team Caleb,124.76,Regular
1037,14,,,Team JN,86.82,Playoff
1038,14,Team BD,118.72,Team WR,108.3,Playoff
1039,14,Team DH,100.84,Team GM,115.64,Playoff
1040,14,,,Team BL,111.58,Playoff
1041,14,Team Caleb,96.64,Team WN,69.84,Playoff
1042,14,Team RW,128.32,Team TP,124.06,Playoff
1043,15,Team BD,152.98,Team JN,72.24,Playoff
1044,15,Team GM,110.2,Team BL,122.12,Playoff
1045,15,Team DH,77.14,Team WR,70.36,Playoff
1046,15,Team RW,122.26,Team Caleb,92.86,Playoff
1047,15,Team TP,119.52,Team WN,97.36,Playoff
1048,16,Team BD,102.8,Team BL,128.04,Playoff
1049,16,Team GM,100.5,Team JN,93.7,Playoff
1050,16,Team DH,98.78,Team WR,108.02,Playoff
1051,16,Team RW,124.48,Team TP,120.8,Playoff
1052,16,Team Caleb,122.82,Team WN,101.24,Playoff
1053,1,Team WR,95.32,Team GM,133.84,Regular
