,Week,Name1,Score1,Name2,Score2,Type
490,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
491,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
492,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
493,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
494,8,Clink's Team,126.02,Wut da mup,84.98,Regular
495,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
496,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
497,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
498,9,Wut da mup,0.0,Tuanon,0.0,Regular
499,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
500,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
501,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
502,10,Team Chad,0.0,Wut da mup,0.0,Regular
503,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
504,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
505,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
506,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
507,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
508,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
509,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
510,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
511,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
512,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
513,12,The Billyonaires,0.0,Tuanon,0.0,Regular
514,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
515,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
516,13,Tuanon,0.0,Team Chad,0.0,Regular
517,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
518,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
519,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
520,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
521,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
522,1,Wut da mup,82.16,Team Chad,65.44,Regular
523,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
524,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
525,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
526,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
527,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
528,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
529,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
530,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
531,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
532,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
533,3,Tuanon,101.96,The Billyonaires,67.68,Regular
534,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
535,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
536,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
537,4,The Big Chungii,63.64,Tuanon,131.9,Regular
538,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
539,4,The Billyonaires,150.06,Team Chad,94.8,Regular
540,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
541,5,Tuanon,99.48,Clink's Team,97.22,Regular
542,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
543,5,Team Chad,176.06,The Big Chungii,56.76,Regular
544,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
545,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
546,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
547,6,Clink's Team,112.4,Team Chad,78.56,Regular
548,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
549,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
550,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
551,7,Team Chad,98.4,Tuanon,99.86,Regular
552,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
553,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
554,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
555,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
556,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
557,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
558,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
559,8,Clink's Team,126.02,Wut da mup,84.98,Regular
560,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
561,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
562,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
563,9,Wut da mup,0.0,Tuanon,0.0,Regular
564,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
565,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
566,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
567,10,Team Chad,0.0,Wut da mup,0.0,Regular
568,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
569,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
570,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
571,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
572,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
573,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
574,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
575,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
576,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
577,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
578,12,The Billyonaires,0.0,Tuanon,0.0,Regular
579,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
580,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
581,13,Tuanon,0.0,Team Chad,0.0,Regular
582,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
583,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
584,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
585,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
586,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
587,1,Wut da mup,82.16,Team Chad,65.44,Regular
588,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
589,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
590,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
591,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
592,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
593,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
594,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
595,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
596,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
597,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
598,3,Tuanon,101.96,The Billyonaires,67.68,Regular
599,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
600,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
601,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
602,4,The Big Chungii,63.64,Tuanon,131.9,Regular
603,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
604,4,The Billyonaires,150.06,Team Chad,94.8,Regular
605,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
606,5,Tuanon,99.48,Clink's Team,97.22,Regular
607,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
608,5,Team Chad,176.06,The Big Chungii,56.76,Regular
609,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
610,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
611,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
612,6,Clink's Team,112.4,Team Chad,78.56,Regular
613,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
614,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
615,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
616,7,Team Chad,98.4,Tuanon,99.86,Regular
617,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
618,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
619,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
620,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
621,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
622,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
623,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
624,8,Clink's Team,126.02,Wut da mup,84.98,Regular
625,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
626,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
627,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
628,9,Wut da mup,0.0,Tuanon,0.0,Regular
629,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
630,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
631,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
632,10,Team Chad,0.0,Wut da mup,0.0,Regular
633,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
634,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
635,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
636,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
637,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
638,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
639,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
640,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
641,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
642,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
643,12,The Billyonaires,0.0,Tuanon,0.0,Regular
644,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
645,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
646,13,Tuanon,0.0,Team Chad,0.0,Regular
647,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
648,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
649,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
650,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
651,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
652,1,Wut da mup,82.16,Team Chad,65.44,Regular
653,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
654,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
655,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
656,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
657,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
658,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
659,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
660,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
661,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
662,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
663,3,Tuanon,101.96,The Billyonaires,67.68,Regular
664,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
665,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
666,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
667,4,The Big Chungii,63.64,Tuanon,131.9,Regular
668,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
669,4,The Billyonaires,150.06,Team Chad,94.8,Regular
670,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
671,5,Tuanon,99.48,Clink's Team,97.22,Regular
672,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
673,5,Team Chad,176.06,The Big Chungii,56.76,Regular
674,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
675,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
676,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
677,6,Clink's Team,112.4,Team Chad,78.56,Regular
678,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
679,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
680,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
681,7,Team Chad,98.4,Tuanon,99.86,Regular
682,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
683,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
684,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
685,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
686,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
687,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
688,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
689,8,Clink's Team,126.02,Wut da mup,84.98,Regular
690,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
691,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
692,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
693,9,Wut da mup,0.0,Tuanon,0.0,Regular
694,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
695,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
696,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
697,10,Team Chad,0.0,Wut da mup,0.0,Regular
698,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
699,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
700,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
701,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
702,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
703,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
704,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
705,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
706,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
707,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
708,12,The Billyonaires,0.0,Tuanon,0.0,Regular
709,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
710,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
711,13,Tuanon,0.0,Team Chad,0.0,Regular
712,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
713,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
714,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
715,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
716,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
717,1,Wut da mup,82.16,Team Chad,65.44,Regular
718,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
719,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
720,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
721,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
722,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
723,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
724,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
725,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
726,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
727,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
728,3,Tuanon,101.96,The Billyonaires,67.68,Regular
729,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
730,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
731,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
732,4,The Big Chungii,63.64,Tuanon,131.9,Regular
733,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
734,4,The Billyonaires,150.06,Team Chad,94.8,Regular
735,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
736,5,Tuanon,99.48,Clink's Team,97.22,Regular
737,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
738,5,Team Chad,176.06,The Big Chungii,56.76,Regular
739,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
740,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
741,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
742,6,Clink's Team,112.4,Team Chad,78.56,Regular
743,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
744,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
745,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
746,7,Team Chad,98.4,Tuanon,99.86,Regular
747,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
748,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
749,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
750,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
751,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
752,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
753,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
754,8,Clink's Team,126.02,Wut da mup,84.98,Regular
755,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
756,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
757,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
758,9,Wut da mup,0.0,Tuanon,0.0,Regular
759,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
760,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
761,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
762,10,Team Chad,0.0,Wut da mup,0.0,Regular
763,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
764,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
765,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
766,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
767,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
768,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
769,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
770,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
771,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
772,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
773,12,The Billyonaires,0.0,Tuanon,0.0,Regular
774,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
775,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
776,13,Tuanon,0.0,Team Chad,0.0,Regular
777,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
778,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
779,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
780,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
781,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
782,1,Wut da mup,82.16,Team Chad,65.44,Regular
783,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
784,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
785,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
786,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
787,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
788,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
789,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
790,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
791,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
792,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
793,3,Tuanon,101.96,The Billyonaires,67.68,Regular
794,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
795,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
796,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
797,4,The Big Chungii,63.64,Tuanon,131.9,Regular
798,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
799,4,The Billyonaires,150.06,Team Chad,94.8,Regular
800,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
801,5,Tuanon,99.48,Clink's Team,97.22,Regular
802,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
803,5,Team Chad,176.06,The Big Chungii,56.76,Regular
804,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
805,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
806,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
807,6,Clink's Team,112.4,Team Chad,78.56,Regular
808,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
809,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
810,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
811,7,Team Chad,98.4,Tuanon,99.86,Regular
812,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
813,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
814,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
815,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
816,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
817,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
818,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
819,8,Clink's Team,126.02,Wut da mup,84.98,Regular
820,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
821,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
822,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
823,9,Wut da mup,0.0,Tuanon,0.0,Regular
824,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
825,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
826,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
827,10,Team Chad,0.0,Wut da mup,0.0,Regular
828,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
829,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
830,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
831,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
832,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
833,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
834,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
835,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
836,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
837,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
838,12,The Billyonaires,0.0,Tuanon,0.0,Regular
839,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
840,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
841,13,Tuanon,0.0,Team Chad,0.0,Regular
842,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
843,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
844,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
845,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
846,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
847,1,Wut da mup,82.16,Team Chad,65.44,Regular
848,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
849,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
850,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
851,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
852,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
853,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
854,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
855,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
856,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
857,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
858,3,Tuanon,101.96,The Billyonaires,67.68,Regular
859,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
860,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
861,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
862,4,The Big Chungii,63.64,Tuanon,131.9,Regular
863,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
864,4,The Billyonaires,150.06,Team Chad,94.8,Regular
865,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
866,5,Tuanon,99.48,Clink's Team,97.22,Regular
867,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
868,5,Team Chad,176.06,The Big Chungii,56.76,Regular
869,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
870,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
871,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
872,6,Clink's Team,112.4,Team Chad,78.56,Regular
873,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
874,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
875,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
876,7,Team Chad,98.4,Tuanon,99.86,Regular
877,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
878,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
879,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
880,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
881,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
882,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
883,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
884,8,Clink's Team,126.02,Wut da mup,84.98,Regular
885,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
886,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
887,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
888,9,Wut da mup,0.0,Tuanon,0.0,Regular
889,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
890,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
891,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
892,10,Team Chad,0.0,Wut da mup,0.0,Regular
893,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
894,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
895,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
896,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
897,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
898,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
899,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
900,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
901,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
902,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
903,12,The Billyonaires,0.0,Tuanon,0.0,Regular
904,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
905,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
906,13,Tuanon,0.0,Team Chad,0.0,Regular
907,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
908,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
909,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
910,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
911,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
912,1,Wut da mup,82.16,Team Chad,65.44,Regular
913,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
914,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
915,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
